Subject;Area;Word_ID;Accuracy;Type;Word_ID_num;resp_resp
1;cedx;alto;0;Critical_lure;3;1
1;cedx;freddo;0;Critical_lure;35;1
1;cedx;fumo;0;Critical_lure;36;1
1;cedx;giustizia;0;Critical_lure;42;1
1;cedx;lampada;0;Critical_lure;51;1
1;cedx;lento;0;Critical_lure;52;1
1;cedx;penna;0;Critical_lure;64;1
1;cedx;sedia;0;Critical_lure;87;1
1;cedx;basso;1;Studied_word;10;1
1;cedx;calmo;1;Studied_word;14;1
1;cedx;calore;1;Studied_word;15;1
1;cedx;desiderio;1;Studied_word;22;1
1;cedx;equita';0;Studied_word;29;0
1;cedx;ghiaccio;1;Studied_word;39;1
1;cedx;gigante;1;Studied_word;40;1
1;cedx;grattacielo;1;Studied_word;44;1
1;cedx;inchiostro;1;Studied_word;45;1
1;cedx;inquinamento;1;Studied_word;46;1
1;cedx;luce;1;Studied_word;53;1
1;cedx;pioggia;1;Studied_word;68;1
1;cedx;pipa;1;Studied_word;69;1
1;cedx;piuma;1;Studied_word;70;1
1;cedx;polizia;1;Studied_word;72;1
1;cedx;polmoni;1;Studied_word;73;1
1;cedx;poltrona;1;Studied_word;74;1
1;cedx;privata;0;Studied_word;76;0
1;cedx;scomoda;1;Studied_word;85;1
1;cedx;scuola;1;Studied_word;86;1
1;cedx;tavolo;1;Studied_word;89;1
1;cedx;tiepido;0;Studied_word;91;0
1;cedx;valzer;0;Studied_word;94;0
1;cedx;veloce;1;Studied_word;96;1
1;cedx;bello;0;Unrelated;11;1
1;cedx;caramella;1;Unrelated;17;0
1;cedx;crosata;1;Unrelated;21;0
1;cedx;dolce;0;Unrelated;24;1
1;cedx;dolere;1;Unrelated;26;0
1;cedx;donna;1;Unrelated;28;0
1;cedx;forza;1;Unrelated;34;0
1;cedx;furioso;1;Unrelated;38;0
1;cedx;ira;1;Unrelated;47;0
1;cedx;malcontento;1;Unrelated;54;0
1;cedx;piede;1;Unrelated;67;0
1;cedx;rabbia;1;Unrelated;77;0
1;cedx;ritmo;0;Unrelated;81;1
1;cedx;sapore;1;Unrelated;83;0
1;cedx;scarpa;1;Unrelated;84;0
1;cedx;uomo;1;Unrelated;93;0
1;cz;ago;0;Critical_lure;1;1
1;cz;amaro;0;Critical_lure;4;1
1;cz;bandiera;0;Critical_lure;8;1
1;cz;fiume;0;Critical_lure;31;1
1;cz;ladro;0;Critical_lure;50;1
1;cz;musica;0;Critical_lure;60;1
1;cz;ragno;0;Critical_lure;79;1
1;cz;soffice;0;Critical_lure;88;1
1;cz;alcolico;0;Studied_word;2;0
1;cz;arpa;0;Studied_word;5;0
1;cz;assassino;1;Studied_word;6;1
1;cz;asta;1;Studied_word;7;1
1;cz;bandito;1;Studied_word;9;1
1;cz;cammello;1;Studied_word;16;1
1;cz;concerto;1;Studied_word;19;1
1;cz;corrente;1;Studied_word;20;1
1;cz;digerire;1;Studied_word;23;1
1;cz;dolce;1;Studied_word;24;1
1;cz;dolore;1;Studied_word;27;1
1;cz;filo;0;Studied_word;30;0
1;cz;foce;1;Studied_word;32;1
1;cz;furfante;1;Studied_word;37;1
1;cz;italia;1;Studied_word;48;1
1;cz;italiana;1;Studied_word;49;1
1;cz;materasso;1;Studied_word;56;1
1;cz;morbido;1;Studied_word;58;1
1;cz;mosca;1;Studied_word;59;1
1;cz;nota;1;Studied_word;61;1
1;cz;pesce;0;Studied_word;65;0
1;cz;piume;1;Studied_word;71;1
1;cz;tela;1;Studied_word;90;1
1;cz;velenoso;1;Studied_word;95;1
1;cz;bucata;1;Unrelated;12;0
1;cz;caldo;0;Unrelated;13;1
1;cz;carina;1;Unrelated;18;0
1;cz;forno;1;Unrelated;33;0
1;cz;giovane;0;Unrelated;41;1
1;cz;gomma;1;Unrelated;43;0
1;cz;masticare;1;Unrelated;55;0
1;cz;monarchia;1;Unrelated;57;0
1;cz;pane;1;Unrelated;62;0
1;cz;pasta;1;Unrelated;63;0
1;cz;piacevole;1;Unrelated;66;0
1;cz;potere;1;Unrelated;75;0
1;cz;ragazza;1;Unrelated;78;0
1;cz;re;1;Unrelated;80;0
1;cz;ruota;0;Unrelated;82;1
1;cz;trono;1;Unrelated;92;0
2;cedx;ago;0;Critical_lure;1;1
2;cedx;amaro;0;Critical_lure;4;1
2;cedx;bandiera;0;Critical_lure;8;1
2;cedx;fiume;0;Critical_lure;31;1
2;cedx;ladro;1;Critical_lure;50;0
2;cedx;musica;0;Critical_lure;60;1
2;cedx;ragno;0;Critical_lure;79;1
2;cedx;soffice;1;Critical_lure;88;0
2;cedx;alcolico;0;Studied_word;2;0
2;cedx;arpa;1;Studied_word;5;1
2;cedx;assassino;1;Studied_word;6;1
2;cedx;asta;1;Studied_word;7;1
2;cedx;bandito;1;Studied_word;9;1
2;cedx;cammello;0;Studied_word;16;0
2;cedx;concerto;1;Studied_word;19;1
2;cedx;corrente;1;Studied_word;20;1
2;cedx;digerire;1;Studied_word;23;1
2;cedx;dolce;1;Studied_word;24;1
2;cedx;dolore;1;Studied_word;27;1
2;cedx;filo;1;Studied_word;30;1
2;cedx;foce;1;Studied_word;32;1
2;cedx;furfante;1;Studied_word;37;1
2;cedx;italia;1;Studied_word;48;1
2;cedx;italiana;0;Studied_word;49;0
2;cedx;materasso;1;Studied_word;56;1
2;cedx;morbido;1;Studied_word;58;1
2;cedx;mosca;1;Studied_word;59;1
2;cedx;nota;0;Studied_word;61;0
2;cedx;pesce;0;Studied_word;65;0
2;cedx;piume;1;Studied_word;71;1
2;cedx;tela;1;Studied_word;90;1
2;cedx;velenoso;0;Studied_word;95;0
2;cedx;bucata;1;Unrelated;12;0
2;cedx;caldo;1;Unrelated;13;0
2;cedx;carina;1;Unrelated;18;0
2;cedx;forno;1;Unrelated;33;0
2;cedx;giovane;1;Unrelated;41;0
2;cedx;gomma;1;Unrelated;43;0
2;cedx;masticare;1;Unrelated;55;0
2;cedx;monarchia;1;Unrelated;57;0
2;cedx;pane;1;Unrelated;62;0
2;cedx;pasta;1;Unrelated;63;0
2;cedx;piacevole;1;Unrelated;66;0
2;cedx;potere;1;Unrelated;75;0
2;cedx;ragazza;1;Unrelated;78;0
2;cedx;re;1;Unrelated;80;0
2;cedx;ruota;1;Unrelated;82;0
2;cedx;trono;1;Unrelated;92;0
2;cz;alto;1;Critical_lure;3;0
2;cz;freddo;1;Critical_lure;35;0
2;cz;fumo;0;Critical_lure;36;1
2;cz;giustizia;0;Critical_lure;42;1
2;cz;lampada;0;Critical_lure;51;1
2;cz;lento;0;Critical_lure;52;1
2;cz;penna;1;Critical_lure;64;0
2;cz;sedia;1;Critical_lure;87;0
2;cz;basso;1;Studied_word;10;1
2;cz;calmo;0;Studied_word;14;0
2;cz;calore;1;Studied_word;15;1
2;cz;desiderio;1;Studied_word;22;1
2;cz;equita';1;Studied_word;29;1
2;cz;ghiaccio;1;Studied_word;39;1
2;cz;gigante;1;Studied_word;40;1
2;cz;grattacielo;1;Studied_word;44;1
2;cz;inchiostro;1;Studied_word;45;1
2;cz;inquinamento;1;Studied_word;46;1
2;cz;luce;1;Studied_word;53;1
2;cz;pioggia;1;Studied_word;68;1
2;cz;pipa;1;Studied_word;69;1
2;cz;piuma;1;Studied_word;70;1
2;cz;polizia;1;Studied_word;72;1
2;cz;polmoni;1;Studied_word;73;1
2;cz;poltrona;0;Studied_word;74;0
2;cz;privata;1;Studied_word;76;1
2;cz;scomoda;0;Studied_word;85;0
2;cz;scuola;1;Studied_word;86;1
2;cz;tavolo;1;Studied_word;89;1
2;cz;tiepido;0;Studied_word;91;0
2;cz;valzer;1;Studied_word;94;1
2;cz;veloce;1;Studied_word;96;1
2;cz;bello;1;Unrelated;11;0
2;cz;caramella;1;Unrelated;17;0
2;cz;crosata;1;Unrelated;21;0
2;cz;dolce;0;Unrelated;25;1
2;cz;dolere;1;Unrelated;26;0
2;cz;donna;1;Unrelated;28;0
2;cz;forza;1;Unrelated;34;0
2;cz;furioso;1;Unrelated;38;0
2;cz;ira;1;Unrelated;47;0
2;cz;malcontento;1;Unrelated;54;0
2;cz;piede;1;Unrelated;67;0
2;cz;rabbia;1;Unrelated;77;0
2;cz;ritmo;1;Unrelated;81;0
2;cz;sapore;1;Unrelated;83;0
2;cz;scarpa;1;Unrelated;84;0
2;cz;uomo;1;Unrelated;93;0
3;cedx;ago;1;Critical_lure;1;0
3;cedx;amaro;1;Critical_lure;4;0
3;cedx;bandiera;0;Critical_lure;8;1
3;cedx;fiume;0;Critical_lure;31;1
3;cedx;ladro;1;Critical_lure;50;0
3;cedx;musica;1;Critical_lure;60;0
3;cedx;ragno;1;Critical_lure;79;0
3;cedx;soffice;1;Critical_lure;88;0
3;cedx;alcolico;1;Studied_word;2;1
3;cedx;arpa;1;Studied_word;5;1
3;cedx;assassino;1;Studied_word;6;1
3;cedx;asta;1;Studied_word;7;1
3;cedx;bandito;0;Studied_word;9;0
3;cedx;cammello;1;Studied_word;16;1
3;cedx;concerto;1;Studied_word;19;1
3;cedx;corrente;1;Studied_word;20;1
3;cedx;digerire;0;Studied_word;23;0
3;cedx;dolce;1;Studied_word;24;1
3;cedx;dolore;1;Studied_word;27;1
3;cedx;filo;1;Studied_word;30;1
3;cedx;foce;1;Studied_word;32;1
3;cedx;furfante;1;Studied_word;37;1
3;cedx;italia;1;Studied_word;48;1
3;cedx;italiana;1;Studied_word;49;1
3;cedx;materasso;1;Studied_word;56;1
3;cedx;morbido;1;Studied_word;58;1
3;cedx;mosca;1;Studied_word;59;1
3;cedx;nota;0;Studied_word;61;0
3;cedx;pesce;1;Studied_word;65;1
3;cedx;piume;1;Studied_word;71;1
3;cedx;tela;1;Studied_word;90;1
3;cedx;velenoso;1;Studied_word;95;1
3;cedx;bucata;1;Unrelated;12;0
3;cedx;caldo;1;Unrelated;13;0
3;cedx;carina;1;Unrelated;18;0
3;cedx;forno;1;Unrelated;33;0
3;cedx;giovane;1;Unrelated;41;0
3;cedx;gomma;1;Unrelated;43;0
3;cedx;masticare;1;Unrelated;55;0
3;cedx;monarchia;1;Unrelated;57;0
3;cedx;pane;1;Unrelated;62;0
3;cedx;pasta;1;Unrelated;63;0
3;cedx;piacevole;1;Unrelated;66;0
3;cedx;potere;1;Unrelated;75;0
3;cedx;ragazza;1;Unrelated;78;0
3;cedx;re;1;Unrelated;80;0
3;cedx;ruota;1;Unrelated;82;0
3;cedx;trono;1;Unrelated;92;0
3;cz;alto;1;Critical_lure;3;0
3;cz;freddo;1;Critical_lure;35;0
3;cz;fumo;0;Critical_lure;36;1
3;cz;giustizia;0;Critical_lure;42;1
3;cz;lampada;1;Critical_lure;51;0
3;cz;lento;1;Critical_lure;52;0
3;cz;penna;1;Critical_lure;64;0
3;cz;sedia;1;Critical_lure;87;0
3;cz;basso;1;Studied_word;10;1
3;cz;calmo;0;Studied_word;14;0
3;cz;calore;0;Studied_word;15;0
3;cz;desiderio;1;Studied_word;22;1
3;cz;equita';1;Studied_word;29;1
3;cz;ghiaccio;1;Studied_word;39;1
3;cz;gigante;1;Studied_word;40;1
3;cz;grattacielo;1;Studied_word;44;1
3;cz;inchiostro;1;Studied_word;45;1
3;cz;inquinamento;1;Studied_word;46;1
3;cz;luce;1;Studied_word;53;1
3;cz;pioggia;1;Studied_word;68;1
3;cz;pipa;1;Studied_word;69;1
3;cz;piuma;1;Studied_word;70;1
3;cz;polizia;1;Studied_word;72;1
3;cz;polmoni;1;Studied_word;73;1
3;cz;poltrona;0;Studied_word;74;0
3;cz;privata;1;Studied_word;76;1
3;cz;scomoda;0;Studied_word;85;0
3;cz;scuola;1;Studied_word;86;1
3;cz;tavolo;1;Studied_word;89;1
3;cz;tiepido;0;Studied_word;91;0
3;cz;valzer;1;Studied_word;94;1
3;cz;veloce;1;Studied_word;96;1
3;cz;bello;1;Unrelated;11;0
3;cz;caramella;1;Unrelated;17;0
3;cz;crosata;1;Unrelated;21;0
3;cz;dolce;0;Unrelated;25;1
3;cz;dolere;1;Unrelated;26;0
3;cz;donna;1;Unrelated;28;0
3;cz;forza;1;Unrelated;34;0
3;cz;furioso;1;Unrelated;38;0
3;cz;ira;1;Unrelated;47;0
3;cz;malcontento;1;Unrelated;54;0
3;cz;piede;1;Unrelated;67;0
3;cz;rabbia;1;Unrelated;77;0
3;cz;ritmo;0;Unrelated;81;1
3;cz;sapore;1;Unrelated;83;0
3;cz;scarpa;1;Unrelated;84;0
3;cz;uomo;1;Unrelated;93;0
4;cedx;alto;1;Critical_lure;3;0
4;cedx;freddo;1;Critical_lure;35;0
4;cedx;fumo;1;Critical_lure;36;0
4;cedx;giustizia;1;Critical_lure;42;0
4;cedx;lampada;1;Critical_lure;51;0
4;cedx;lento;1;Critical_lure;52;0
4;cedx;penna;0;Critical_lure;64;1
4;cedx;sedia;1;Critical_lure;87;0
4;cedx;basso;1;Studied_word;10;1
4;cedx;calmo;1;Studied_word;14;1
4;cedx;calore;1;Studied_word;15;1
4;cedx;desiderio;1;Studied_word;22;1
4;cedx;equita';1;Studied_word;29;1
4;cedx;ghiaccio;1;Studied_word;39;1
4;cedx;gigante;0;Studied_word;40;0
4;cedx;grattacielo;1;Studied_word;44;1
4;cedx;inchiostro;1;Studied_word;45;1
4;cedx;inquinamento;1;Studied_word;46;1
4;cedx;luce;1;Studied_word;53;1
4;cedx;pioggia;1;Studied_word;68;1
4;cedx;pipa;1;Studied_word;69;1
4;cedx;piuma;1;Studied_word;70;1
4;cedx;polizia;1;Studied_word;72;1
4;cedx;polmoni;1;Studied_word;73;1
4;cedx;poltrona;1;Studied_word;74;1
4;cedx;privata;1;Studied_word;76;1
4;cedx;scomoda;1;Studied_word;85;1
4;cedx;scuola;0;Studied_word;86;0
4;cedx;tavolo;1;Studied_word;89;1
4;cedx;tiepido;1;Studied_word;91;1
4;cedx;valzer;1;Studied_word;94;1
4;cedx;veloce;1;Studied_word;96;1
4;cedx;bello;1;Unrelated;11;0
4;cedx;caramella;1;Unrelated;17;0
4;cedx;crosata;1;Unrelated;21;0
4;cedx;dolce;0;Unrelated;25;1
4;cedx;dolere;1;Unrelated;26;0
4;cedx;donna;1;Unrelated;28;0
4;cedx;forza;1;Unrelated;34;0
4;cedx;furioso;1;Unrelated;38;0
4;cedx;ira;1;Unrelated;47;0
4;cedx;malcontento;1;Unrelated;54;0
4;cedx;piede;1;Unrelated;67;0
4;cedx;rabbia;1;Unrelated;77;0
4;cedx;ritmo;1;Unrelated;81;0
4;cedx;sapore;1;Unrelated;83;0
4;cedx;scarpa;1;Unrelated;84;0
4;cedx;uomo;1;Unrelated;93;0
4;cz;ago;1;Critical_lure;1;0
4;cz;amaro;1;Critical_lure;4;0
4;cz;bandiera;1;Critical_lure;8;0
4;cz;fiume;0;Critical_lure;31;1
4;cz;ladro;1;Critical_lure;50;0
4;cz;musica;1;Critical_lure;60;0
4;cz;ragno;0;Critical_lure;79;1
4;cz;soffice;1;Critical_lure;88;0
4;cz;alcolico;1;Studied_word;2;1
4;cz;arpa;1;Studied_word;5;1
4;cz;assassino;1;Studied_word;6;1
4;cz;asta;1;Studied_word;7;1
4;cz;bandito;1;Studied_word;9;1
4;cz;cammello;1;Studied_word;16;1
4;cz;concerto;1;Studied_word;19;1
4;cz;corrente;1;Studied_word;20;1
4;cz;digerire;1;Studied_word;23;1
4;cz;dolce;1;Studied_word;24;1
4;cz;dolore;1;Studied_word;27;1
4;cz;filo;1;Studied_word;30;1
4;cz;foce;1;Studied_word;32;1
4;cz;furfante;1;Studied_word;37;1
4;cz;italia;1;Studied_word;48;1
4;cz;italiana;1;Studied_word;49;1
4;cz;materasso;1;Studied_word;56;1
4;cz;morbido;1;Studied_word;58;1
4;cz;mosca;1;Studied_word;59;1
4;cz;nota;0;Studied_word;61;0
4;cz;pesce;1;Studied_word;65;1
4;cz;piume;1;Studied_word;71;1
4;cz;tela;1;Studied_word;90;1
4;cz;velenoso;1;Studied_word;95;1
4;cz;bucata;1;Unrelated;12;0
4;cz;caldo;1;Unrelated;13;0
4;cz;carina;1;Unrelated;18;0
4;cz;forno;1;Unrelated;33;0
4;cz;giovane;1;Unrelated;41;0
4;cz;gomma;1;Unrelated;43;0
4;cz;masticare;1;Unrelated;55;0
4;cz;monarchia;1;Unrelated;57;0
4;cz;pane;1;Unrelated;62;0
4;cz;pasta;1;Unrelated;63;0
4;cz;piacevole;1;Unrelated;66;0
4;cz;potere;1;Unrelated;75;0
4;cz;ragazza;1;Unrelated;78;0
4;cz;re;1;Unrelated;80;0
4;cz;ruota;1;Unrelated;82;0
4;cz;trono;1;Unrelated;92;0
5;cedx;alto;0;Critical_lure;3;1
5;cedx;freddo;1;Critical_lure;35;0
5;cedx;fumo;0;Critical_lure;36;1
5;cedx;giustizia;0;Critical_lure;42;1
5;cedx;lampada;0;Critical_lure;51;1
5;cedx;lento;0;Critical_lure;52;1
5;cedx;penna;0;Critical_lure;64;1
5;cedx;sedia;0;Critical_lure;87;1
5;cedx;basso;1;Studied_word;10;1
5;cedx;calmo;1;Studied_word;14;1
5;cedx;calore;1;Studied_word;15;1
5;cedx;desiderio;1;Studied_word;22;1
5;cedx;equita';1;Studied_word;29;1
5;cedx;ghiaccio;1;Studied_word;39;1
5;cedx;gigante;1;Studied_word;40;1
5;cedx;grattacielo;1;Studied_word;44;1
5;cedx;inchiostro;1;Studied_word;45;1
5;cedx;inquinamento;1;Studied_word;46;1
5;cedx;luce;1;Studied_word;53;1
5;cedx;pioggia;0;Studied_word;68;0
5;cedx;pipa;1;Studied_word;69;1
5;cedx;piuma;0;Studied_word;70;0
5;cedx;polizia;1;Studied_word;72;1
5;cedx;polmoni;0;Studied_word;73;0
5;cedx;poltrona;0;Studied_word;74;0
5;cedx;privata;0;Studied_word;76;0
5;cedx;scomoda;1;Studied_word;85;1
5;cedx;scuola;1;Studied_word;86;1
5;cedx;tavolo;1;Studied_word;89;1
5;cedx;tiepido;0;Studied_word;91;0
5;cedx;valzer;1;Studied_word;94;1
5;cedx;veloce;1;Studied_word;96;1
5;cedx;bello;1;Unrelated;11;0
5;cedx;caramella;1;Unrelated;17;0
5;cedx;crosata;1;Unrelated;21;0
5;cedx;dolce;1;Unrelated;25;0
5;cedx;dolere;0;Unrelated;26;1
5;cedx;donna;1;Unrelated;28;0
5;cedx;forza;1;Unrelated;34;0
5;cedx;furioso;1;Unrelated;38;0
5;cedx;ira;1;Unrelated;47;0
5;cedx;malcontento;1;Unrelated;54;0
5;cedx;piede;1;Unrelated;67;0
5;cedx;rabbia;1;Unrelated;77;0
5;cedx;ritmo;0;Unrelated;81;1
5;cedx;sapore;1;Unrelated;83;0
5;cedx;scarpa;1;Unrelated;84;0
5;cedx;uomo;1;Unrelated;93;0
5;cz;ago;1;Critical_lure;1;0
5;cz;amaro;1;Critical_lure;4;0
5;cz;bandiera;0;Critical_lure;8;1
5;cz;fiume;0;Critical_lure;31;1
5;cz;ladro;1;Critical_lure;50;0
5;cz;musica;1;Critical_lure;60;0
5;cz;ragno;1;Critical_lure;79;0
5;cz;soffice;0;Critical_lure;88;1
5;cz;alcolico;0;Studied_word;2;0
5;cz;arpa;1;Studied_word;5;1
5;cz;assassino;0;Studied_word;6;0
5;cz;asta;1;Studied_word;7;1
5;cz;bandito;0;Studied_word;9;0
5;cz;cammello;0;Studied_word;16;0
5;cz;concerto;1;Studied_word;19;1
5;cz;corrente;0;Studied_word;20;0
5;cz;digerire;1;Studied_word;23;1
5;cz;dolce;0;Studied_word;24;0
5;cz;dolore;0;Studied_word;27;0
5;cz;filo;1;Studied_word;30;1
5;cz;foce;1;Studied_word;32;1
5;cz;furfante;1;Studied_word;37;1
5;cz;italia;1;Studied_word;48;1
5;cz;italiana;1;Studied_word;49;1
5;cz;materasso;1;Studied_word;56;1
5;cz;morbido;1;Studied_word;58;1
5;cz;mosca;1;Studied_word;59;1
5;cz;nota;0;Studied_word;61;0
5;cz;pesce;0;Studied_word;65;0
5;cz;piume;1;Studied_word;71;1
5;cz;tela;1;Studied_word;90;1
5;cz;velenoso;0;Studied_word;95;0
5;cz;bucata;1;Unrelated;12;0
5;cz;caldo;1;Unrelated;13;0
5;cz;carina;1;Unrelated;18;0
5;cz;forno;1;Unrelated;33;0
5;cz;giovane;0;Unrelated;41;1
5;cz;gomma;1;Unrelated;43;0
5;cz;masticare;1;Unrelated;55;0
5;cz;monarchia;1;Unrelated;57;0
5;cz;pane;1;Unrelated;62;0
5;cz;pasta;1;Unrelated;63;0
5;cz;piacevole;1;Unrelated;66;0
5;cz;potere;1;Unrelated;75;0
5;cz;ragazza;1;Unrelated;78;0
5;cz;re;1;Unrelated;80;0
5;cz;ruota;1;Unrelated;82;0
5;cz;trono;1;Unrelated;92;0
6;cedx;ago;0;Critical_lure;1;1
6;cedx;amaro;0;Critical_lure;4;1
6;cedx;bandiera;0;Critical_lure;8;1
6;cedx;fiume;0;Critical_lure;31;1
6;cedx;ladro;0;Critical_lure;50;1
6;cedx;musica;0;Critical_lure;60;1
6;cedx;ragno;0;Critical_lure;79;1
6;cedx;soffice;0;Critical_lure;88;1
6;cedx;alcolico;1;Studied_word;2;1
6;cedx;arpa;1;Studied_word;5;1
6;cedx;assassino;1;Studied_word;6;1
6;cedx;asta;1;Studied_word;7;1
6;cedx;bandito;1;Studied_word;9;1
6;cedx;cammello;1;Studied_word;16;1
6;cedx;concerto;1;Studied_word;19;1
6;cedx;corrente;1;Studied_word;20;1
6;cedx;digerire;1;Studied_word;23;1
6;cedx;dolce;1;Studied_word;24;1
6;cedx;dolore;0;Studied_word;27;0
6;cedx;filo;1;Studied_word;30;1
6;cedx;foce;1;Studied_word;32;1
6;cedx;furfante;1;Studied_word;37;1
6;cedx;italia;1;Studied_word;48;1
6;cedx;italiana;1;Studied_word;49;1
6;cedx;materasso;1;Studied_word;56;1
6;cedx;morbido;1;Studied_word;58;1
6;cedx;mosca;1;Studied_word;59;1
6;cedx;nota;1;Studied_word;61;1
6;cedx;pesce;0;Studied_word;65;0
6;cedx;piume;1;Studied_word;71;1
6;cedx;tela;1;Studied_word;90;1
6;cedx;velenoso;0;Studied_word;95;0
6;cedx;bucata;1;Unrelated;12;0
6;cedx;caldo;0;Unrelated;13;1
6;cedx;carina;1;Unrelated;18;0
6;cedx;forno;1;Unrelated;33;0
6;cedx;giovane;1;Unrelated;41;0
6;cedx;gomma;1;Unrelated;43;0
6;cedx;masticare;1;Unrelated;55;0
6;cedx;monarchia;1;Unrelated;57;0
6;cedx;pane;1;Unrelated;62;0
6;cedx;pasta;1;Unrelated;63;0
6;cedx;piacevole;1;Unrelated;66;0
6;cedx;potere;1;Unrelated;75;0
6;cedx;ragazza;1;Unrelated;78;0
6;cedx;re;1;Unrelated;80;0
6;cedx;ruota;1;Unrelated;82;0
6;cedx;trono;1;Unrelated;92;0
6;cz;alto;0;Critical_lure;3;1
6;cz;freddo;0;Critical_lure;35;1
6;cz;fumo;0;Critical_lure;36;1
6;cz;giustizia;0;Critical_lure;42;1
6;cz;lampada;0;Critical_lure;51;1
6;cz;lento;0;Critical_lure;52;1
6;cz;penna;0;Critical_lure;64;1
6;cz;rabbia;0;Unrelated;77;1
6;cz;sedia;0;Critical_lure;87;1
6;cz;basso;1;Studied_word;10;1
6;cz;calmo;1;Studied_word;14;1
6;cz;calore;1;Studied_word;15;1
6;cz;desiderio;1;Studied_word;22;1
6;cz;equita';1;Studied_word;29;1
6;cz;ghiaccio;1;Studied_word;39;1
6;cz;gigante;0;Studied_word;40;0
6;cz;grattacielo;1;Studied_word;44;1
6;cz;inchiostro;1;Studied_word;45;1
6;cz;inquinamento;1;Studied_word;46;1
6;cz;luce;1;Studied_word;53;1
6;cz;pioggia;1;Studied_word;68;1
6;cz;pipa;1;Studied_word;69;1
6;cz;piuma;1;Studied_word;70;1
6;cz;polizia;1;Studied_word;72;1
6;cz;polmoni;1;Studied_word;73;1
6;cz;poltrona;1;Studied_word;74;1
6;cz;privata;0;Studied_word;76;0
6;cz;scomoda;1;Studied_word;85;1
6;cz;scuola;1;Studied_word;86;1
6;cz;tavolo;1;Studied_word;89;1
6;cz;tiepido;1;Studied_word;91;1
6;cz;valzer;1;Studied_word;94;1
6;cz;veloce;1;Studied_word;96;1
6;cz;bello;1;Unrelated;11;0
6;cz;caramella;1;Unrelated;17;0
6;cz;crosata;1;Unrelated;21;0
6;cz;dolce;0;Unrelated;25;1
6;cz;dolere;1;Unrelated;26;0
6;cz;donna;1;Unrelated;28;0
6;cz;forza;1;Unrelated;34;0
6;cz;furioso;1;Unrelated;38;0
6;cz;ira;1;Unrelated;47;0
6;cz;malcontento;1;Unrelated;54;0
6;cz;piede;1;Unrelated;67;0
6;cz;ritmo;1;Unrelated;81;0
6;cz;sapore;1;Unrelated;83;0
6;cz;scarpa;1;Unrelated;84;0
6;cz;uomo;1;Unrelated;93;0
7;cedx;ago;1;Critical_lure;1;0
7;cedx;amaro;1;Critical_lure;4;0
7;cedx;bandiera;0;Critical_lure;8;1
7;cedx;fiume;1;Critical_lure;31;0
7;cedx;ladro;1;Critical_lure;50;0
7;cedx;musica;1;Critical_lure;60;0
7;cedx;ragno;1;Critical_lure;79;0
7;cedx;soffice;1;Critical_lure;88;0
